Taxon	SC7493	SC7090	SC7285	SC7278	SC7494	SC7483	SC7288	SC7492	SC7482	SC7276	SC7291	SC7489	SC7289	SC7480	SC7290	SC7485	SC7277	SC7283	SC7294	SC7481	SC7281	SC7280	SC7293	SC7282	SC7477	SC7295	SC7484	B6donor	SC7279	SC1995	SC7496	SC1900	SC7292	SC7478	SC1993	SC7299	SC7576	SC7499	SC7287	SC7495	SC7296	SC7297	SC7498	SC7578	SC7490	SC7298	SC7491	SC7479	SC7488	SC7286	SC7497	SC7577	SC7476	SC7486	SC7487
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	5.63237489087e-05	6.97593303104e-05	2.69265980936e-05	6.6958307294e-05	0.0	2.79782888479e-05	5.51298307514e-05	6.04138347682e-05	1.93397412343e-05	8.48478677731e-05	2.78574811266e-05	5.55308751666e-05	5.40637952784e-05	2.01592581393e-05	1.37999558401e-05	8.29852562861e-05	9.30687079737e-05	0.000110791048083	4.14524954402e-05	1.76834659593e-05	8.32731915839e-05	4.31710581226e-05	6.72133351257e-05	0.0	5.12360701934e-05	3.69017306912e-05	2.36055048037e-05	5.82971405253e-05	1.87694733286e-05	0.000108592371386	0.0	2.36038332625e-05	9.44480299715e-05	0.0	0.0	5.4567281458e-05	0.0	2.7695460714e-05	0.000102287837976	5.40979172302e-05	2.5117423957e-05	0.000100941277412	6.57894736842e-05	4.89380444357e-05	5.18215266622e-05	2.3970468383e-05	6.12219909391e-05	2.43652843429e-05	0.00014997900294	4.7745231445e-05	0.0	2.41709368655e-05	7.35429306858e-05	8.45665961945e-05	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	5.63237489087e-05	0.0	2.69265980936e-05	4.46388715293e-05	0.000143752515669	0.0	0.00372126357572	0.00761214318079	1.93397412343e-05	0.000135756588437	5.57149622531e-05	0.00144380275433	0.00012614885565	2.01592581393e-05	5.51998233606e-05	0.0130010234848	0.0	8.30932860625e-05	0.000103631238601	0.0	2.7757730528e-05	2.87807054151e-05	3.36066675628e-05	0.0	0.0	0.0	4.72110096074e-05	0.000495525694465	1.87694733286e-05	0.00141170082802	3.13273393691e-05	0.000236038332625	6.29653533143e-05	4.51151564368e-05	0.000156342828554	0.0	2.54614894971e-05	2.7695460714e-05	0.00277881959835	8.11468758453e-05	0.000150704543742	0.0	0.000131578947368	7.34070666536e-05	0.0019173964865	2.3970468383e-05	0.000887718868618	9.74611373715e-05	0.00458935748995	0.0030795674282	6.19156708563e-05	7.25128105965e-05	0.000147085861372	0.0031007751938	0.00611834895897
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia	0.000760370610268	0.000674340193001	0.00105013732565	0.00214266583341	0.00474383301708	0.00207039337474	0.000496168476763	0.00317172632533	0.00108302550912	0.000678782942185	0.0011003705045	0.00127721012883	0.000991169580105	0.00135067029533	0.000841797306249	0.00287682221792	0.00125642755764	0.00127409705296	0.000870502404245	0.000318302387268	0.000957641703214	0.000805859751623	0.00115943003092	7.83545543585e-05	0.000691686947611	3.69017306912e-05	0.00162877983146	0.00055382283499	0.000994782086415	0.000705850414008	0.000595219448012	0.000967757163763	0.000787066916429	0.000879745550518	0.0020011882055	0.00122776383281	0.00132399745385	0.0029634142964	0.00114221419073	0.000703272923992	0.000929344686409	0.000757059580589	0.005	0.00337672506607	0.00145100274654	0.001126612014	0.000581608913922	0.00199795331612	0.00203971443998	0.00164721048485	0.00284812085939	0.00659866576429	0.000808972237544	0.000845665961945	0.0024047242177
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.0	2.32531101035e-05	0.0	0.0	2.87505031338e-05	2.79782888479e-05	0.0	3.02069173841e-05	7.7358964937e-05	1.69695735546e-05	0.0	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	1.76834659593e-05	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	2.91485702626e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.12685657109e-05	0.0	0.0	0.0	3.4095945992e-05	0.0	0.0	2.5235319353e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.08114997876e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93397412343e-05	0.0	0.0	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87694733286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	0.0	2.32531101035e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43652843429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__Armatimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41709368655e-05	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	0.00551972739306	0.000348796651552	0.00153481609134	0.0033479153647	0.00575010062676	0.00484024397068	0.00443795137549	0.000211448421689	0.00498965323844	0.0012727180166	0.00555756748475	0.00297090182141	0.00722652730222	0.000967644390686	0.00518878339589	0.0012171170922	0.00563065683241	0.00260358962996	0.00511938318687	0.00735632183908	0.00353911064231	0.0074398123498	0.0075951068692	0.0101860920666	0.00366337901883	0.00262002287907	0.0094894129311	0.000728714256566	0.00741394196479	0.00336636351296	0.00639077723129	0.00177028749469	1.57413383286e-05	0.000744400081207	0.00275163378256	0.0016915857252	0.00471037555697	0.00456975101781	0.000733062838828	0.00876386259129	0.0057267726622	0.00272541449012	0.00430921052632	0.0125526083978	0.00243561175312	0.00134234622945	0.00244887963757	0.000950246089372	0.00167976483292	0.00233951634081	0.00402451860566	0.00995842598859	0.000808972237544	0.00439746300211	0.000943625958846
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.000366104367907	0.000418555981863	0.000161559588562	8.92777430587e-05	0.000143752515669	0.000195848021935	0.000220519323006	3.02069173841e-05	5.80192237028e-05	0.000339391471092	0.000153216146196	0.000194358063083	0.000288340241485	0.000221751839532	0.000206999337602	0.000110647008382	0.000302473300914	0.000609350764458	6.21787431603e-05	0.00026525198939	0.000194304113696	0.000460491286641	0.000319263341847	0.0	0.000256180350967	0.000184508653456	0.000141633028822	0.000116594281051	7.50778933143e-05	0.000624406135469	0.000125309357476	0.000684511164613	0.000251861413257	0.000315806095058	0.000218879959976	0.000136418203645	0.000101845957989	0.000166172764284	0.000289815540932	0.000324587503381	0.000125587119785	0.000227117874177	6.57894736842e-05	0.000122345111089	0.000181375343318	0.000143822810298	0.000214276968287	0.000633497392915	5.99916011758e-05	9.549046289e-05	9.28735062844e-05	0.000241709368655	0.000110314396029	5.63777307963e-05	6.08790941191e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76834659593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	8.44856233631e-05	4.6506220207e-05	2.69265980936e-05	4.46388715293e-05	8.62515094014e-05	2.79782888479e-05	5.51298307514e-05	3.02069173841e-05	5.80192237028e-05	1.69695735546e-05	8.35724433797e-05	0.000111061750333	0.000162191385835	8.06370325572e-05	2.75999116803e-05	0.000138308760477	6.98015309802e-05	8.30932860625e-05	0.000103631238601	8.84173297966e-05	8.32731915839e-05	5.75614108302e-05	0.0	3.91772771792e-05	0.0	0.000110705192074	7.08165144112e-05	0.000116594281051	3.75389466572e-05	0.000108592371386	0.0	2.36038332625e-05	7.87066916429e-05	2.25575782184e-05	0.0	2.7283640729e-05	0.000127307447486	0.0	0.000102287837976	0.00010819583446	5.0234847914e-05	2.5235319353e-05	9.86842105263e-05	4.89380444357e-05	0.000103643053324	4.79409367659e-05	0.0	0.000146191706057	0.0	9.549046289e-05	0.0	2.41709368655e-05	0.0	0.000112755461593	0.000121758188238
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06109954696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.0	0.0	0.0	0.0	2.87505031338e-05	0.0	0.0	0.0	1.93397412343e-05	0.0	0.0	0.0	0.0	2.01592581393e-05	0.0	0.0	2.32671769934e-05	0.0	4.14524954402e-05	1.76834659593e-05	0.0	0.0	1.68033337814e-05	0.0	0.0	0.0	2.36055048037e-05	5.82971405253e-05	0.0	5.4296185693e-05	0.0	2.36038332625e-05	0.0	2.25575782184e-05	0.0	0.0	2.54614894971e-05	0.0	0.0	2.70489586151e-05	2.5117423957e-05	0.0	0.0	0.0	2.59107633311e-05	0.0	0.0	0.0	0.0	0.0	3.09578354281e-05	0.0	0.0	0.0	3.04395470595e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	0.128108366893	0.0148122311359	0.0321234315257	0.256941344523	0.086797768961	0.218958088523	0.0342356248966	0.00271862256457	0.195969597927	0.0201259142358	0.113115302114	0.0327909817859	0.097278788971	0.0306219131136	0.0829239346434	0.0143287875854	0.0849949975569	0.0661145579437	0.221024705687	0.0927144120248	0.051157497363	0.106143241571	0.118463503159	0.126738491675	0.035506596644	0.12760618473	0.220853102944	0.016760427901	0.0707796839221	0.0415094339623	0.103912784687	0.0300004720767	0.025249106679	0.0207304143827	0.0181983052437	0.0268743861181	0.0884277530236	0.0733652754314	0.0102458317706	0.0920205572085	0.096375555723	0.0354303883716	0.0557236842105	0.257634334932	0.0257812095144	0.0175703533247	0.0213970858332	0.024803859461	0.0137080808687	0.0210317744515	0.0597176645409	0.139925553514	0.015333701048	0.0350951374207	0.0192073541946
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87694733286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54614894971e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	0.217465994537	0.635088943146	0.35890462599	0.0636773502366	0.313322983152	0.113703765878	0.616902806108	0.566560942456	0.113930415611	0.635799012371	0.268100398362	0.639549089294	0.395602811317	0.560266102207	0.357681055421	0.400210229316	0.405546894995	0.291325060935	0.173851765876	0.411105216622	0.362738022539	0.391734181405	0.315482591746	0.400509304603	0.585935698732	0.130927340492	0.245851332531	0.395342058472	0.429032621345	0.473354146871	0.27160803233	0.649435868385	0.464888944858	0.691412329972	0.659078828054	0.510804321729	0.274729471674	0.329243636968	0.608476252174	0.385609954017	0.312033757818	0.468998410175	0.343026315789	0.317094058921	0.647380421827	0.577951963181	0.683696583813	0.68576092783	0.542714020037	0.692472964263	0.292520586961	0.428864932805	0.609965067108	0.68992248062	0.457780348228
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__SB-1;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	2.76977620208e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57413383286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28947368421e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas	0.0	2.32531101035e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	1.3878865264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36038332625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.13273393691e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80212650928e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36055048037e-05	0.0	0.0	0.0	0.0	2.36038332625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Flectobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7047972996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Fluviicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80212650928e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.13273393691e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28947368421e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39287405633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.07262477201e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87694733286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87694733286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06109954696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	2.81618744544e-05	2.32531101035e-05	0.0	0.0	0.0	2.79782888479e-05	0.0	0.0	0.0	3.39391471092e-05	0.0	0.0	0.0	2.01592581393e-05	2.75999116803e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36055048037e-05	0.0	1.87694733286e-05	2.71480928465e-05	6.26546787381e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.7695460714e-05	0.0	0.0	2.5117423957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium	2.81618744544e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93397412343e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76977620208e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.56180350967e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43652843429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Elizabethkingia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36055048037e-05	2.91485702626e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5390921428e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7207666525e-05	0.0	0.0	0.0	0.0	2.54614894971e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59107633311e-05	0.0	0.0	2.43652843429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80212650928e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69695735546e-05	1.39287405633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25575782184e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28947368421e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.13273393691e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59107633311e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76977620208e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76617520954e-05	0.0	2.76977620208e-05	0.0	0.0	1.3878865264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59107633311e-05	0.0	0.0	2.43652843429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Chitinophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70489586151e-05	0.0	0.0	0.0	0.0	2.59107633311e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67714653429e-05	0.0	0.0
