Taxon	SC7493	SC7090	SC7285	SC7278	SC7494	SC7483	SC7288	SC7492	SC7482	SC7276	SC7291	SC7489	SC7289	SC7480	SC7290	SC7485	SC7277	SC7283	SC7294	SC7481	SC7281	SC7280	SC7293	SC7282	SC7477	SC7295	SC7484	B6donor	SC7279	SC1995	SC7496	SC1900	SC7292	SC7478	SC1993	SC7299	SC7576	SC7499	SC7287	SC7495	SC7296	SC7297	SC7498	SC7578	SC7490	SC7298	SC7491	SC7479	SC7488	SC7286	SC7497	SC7577	SC7476	SC7486	SC7487
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0275704750908	0.0115335426113	0.0718401637137	0.0352423890724	0.0558909780921	0.0622516926865	0.0161254754948	0.0511705180486	0.00228208946564	0.0196168270291	0.0221884837173	0.0215182141271	0.00555054964859	0.0422336458018	0.00600298079046	0.0880750186717	0.00809697759371	0.0233215156215	0.00113994362461	0.0556852343059	0.021345694776	0.0162467082068	0.00149549670655	0.00101860920666	0.0629691302677	0.00402228864534	0.00101503670656	0.0423820211619	0.0404669844964	0.0148771548799	0.0231195764544	0.0119199357976	0.00698915421789	0.0240914935373	0.0324880397736	0.0604605478555	0.0631444939529	0.0795413631706	0.0159398547513	0.0239924262916	0.00115540150202	0.0440103969516	0.0499671052632	0.0203092884408	0.0143545628854	0.0642408552663	0.00872413370883	0.0524584571902	0.0381846541484	0.00718565733247	0.0569314593524	0.00732379387025	0.0618496047067	0.0231430584919	0.0777426031901
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	0.0	4.6506220207e-05	0.0314233399752	4.46388715293e-05	2.87505031338e-05	5.59565776957e-05	0.0169799878714	0.00540703821175	7.7358964937e-05	6.78782942185e-05	0.00423433713124	0.00588627276766	0.000234276446207	2.01592581393e-05	0.000262199160963	0.024646621117	0.0	0.0457013073344	2.07262477201e-05	3.53669319187e-05	0.0783600732804	0.000690736929962	5.04100013443e-05	0.0	2.56180350967e-05	3.69017306912e-05	7.08165144112e-05	0.0178972221413	7.50778933143e-05	0.033772227501	3.13273393691e-05	0.000590095831563	0.00262880350087	0.0	0.0165723398268	2.7283640729e-05	0.000127307447486	0.000166172764284	0.00635889392751	2.70489586151e-05	5.0234847914e-05	2.5235319353e-05	6.57894736842e-05	2.44690222179e-05	0.00528579571954	0.0	0.00355087547447	7.30958530286e-05	0.0270262163297	4.7745231445e-05	6.19156708563e-05	4.8341873731e-05	3.67714653429e-05	0.0138125440451	0.0095580177767
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.59069531668	0.314079758168	0.423690021003	0.620078564414	0.405382094187	0.50923283532	0.178923865704	0.124724361879	0.613940085482	0.235283137335	0.491795971808	0.212266770324	0.403171742656	0.317609111985	0.438548796644	0.233437525933	0.48754042672	0.536228672723	0.453842646327	0.404367816092	0.424054849276	0.452461469831	0.466275709101	0.457238001959	0.270859485077	0.633528912506	0.411325921205	0.416591366193	0.428037839258	0.354581240668	0.547789856208	0.223858754662	0.367513025957	0.202679840292	0.236921922391	0.368547418968	0.476282622533	0.449414241006	0.226158409765	0.407600757371	0.471328460553	0.41380876675	0.433223684211	0.378291083488	0.156293724413	0.30032599837	0.207756826252	0.151064762926	0.195092687024	0.119363078613	0.537706643551	0.288673498985	0.268247839676	0.116701902748	0.257883842688
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00315412993889	0.00497616556214	0.0126824277021	0.00292384608517	0.00290380081651	0.00131497957585	0.0632890457026	0.180033227609	0.000502833272091	0.0239780074327	0.00846867426247	0.0445357618836	0.0040007208506	0.00165305916742	0.00738297637448	0.089043179995	0.00349007654901	0.00462552625748	0.00196899353341	0.00383731211317	0.000985399433742	0.00700810176857	0.00105861002823	0.00109696376102	0.0062508005636	0.00313664710875	0.000873403677738	0.0817034424461	0.00172679154623	0.0245418759332	0.00322671595501	0.0770429117689	0.00922442426055	0.00133089711489	0.00691035302211	0.00504747353487	0.0035900700191	0.00373888719639	0.0416481980293	0.0104408980254	0.0019842764926	0.00282635576753	0.00282894736842	0.00315650386611	0.115251075297	0.00800613643991	0.043804334517	0.00258272014034	0.045713600096	0.129628303373	0.00182651229026	0.00207870057043	0.00452289023718	0.0427343199436	0.05010349446
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68033337814e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36038332625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41709368655e-05	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.38726157225e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__SM2F11;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69695735546e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59107633311e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP3;c__PBS-25;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41709368655e-05	0.0	0.0	0.0
k__Bacteria;p__OP3;c__koll11;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39287405633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04395470595e-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01592581393e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71480928465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06109954696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales	2.81618744544e-05	0.0	0.0	2.23194357647e-05	0.0	2.79782888479e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76977620208e-05	0.0	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.87694733286e-05	5.4296185693e-05	0.0	0.0	1.57413383286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5117423957e-05	0.0	0.0	0.0	2.59107633311e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.66837474621e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	0.0	0.0	0.0	2.23194357647e-05	2.87505031338e-05	8.39348665436e-05	0.0	0.0	0.0	1.69695735546e-05	2.78574811266e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.07262477201e-05	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	2.36055048037e-05	0.0	1.87694733286e-05	0.0	0.0	0.0	4.72240149858e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5117423957e-05	0.0	0.0	2.44690222179e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	2.81618744544e-05	9.30124404139e-05	2.69265980936e-05	6.6958307294e-05	5.75010062676e-05	8.39348665436e-05	8.26947461271e-05	0.000120827669536	1.93397412343e-05	0.000152726161992	8.35724433797e-05	0.000111061750333	5.40637952784e-05	6.04777744179e-05	0.000124199602561	8.29852562861e-05	6.98015309802e-05	2.76977620208e-05	4.14524954402e-05	7.07338638373e-05	6.93943263199e-05	7.19517635377e-05	0.000134426670251	0.0	0.00015370821058	0.000110705192074	4.72110096074e-05	5.82971405253e-05	7.50778933143e-05	0.000352925207004	9.39820181072e-05	9.44153330501e-05	0.000173154721614	0.000180460625747	3.12685657109e-05	0.0	0.000101845957989	5.5390921428e-05	0.000119335810972	0.000162293751691	5.0234847914e-05	0.000151411916118	0.0	2.44690222179e-05	0.000103643053324	7.19114051489e-05	0.000153054977348	7.30958530286e-05	0.000119983202352	9.549046289e-05	3.09578354281e-05	4.8341873731e-05	0.0	0.000140944326991	0.000152197735298
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0	0.0	2.69265980936e-05	4.46388715293e-05	5.75010062676e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76617520954e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56180350967e-05	0.0	0.0	0.0	0.0	2.71480928465e-05	0.0	0.0	1.57413383286e-05	0.0	6.25371314218e-05	0.0	2.54614894971e-05	0.0	0.0	0.0	0.0	5.04706387059e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.63777307963e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	0.0	0.0	0.0	0.0	0.0	2.79782888479e-05	0.0	0.0	0.0	0.0	1.39287405633e-05	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	1.3878865264e-05	1.43903527075e-05	0.0	3.91772771792e-05	0.0	0.0	0.0	0.0	1.87694733286e-05	0.0	0.0	0.0	0.0	0.0	3.12685657109e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.5235319353e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	0.000394266242361	0.000255784211138	0.000188486186655	0.000379430407999	8.62515094014e-05	0.000195848021935	0.000220519323006	0.000302069173841	0.000348115342217	0.000373330618202	0.000278574811266	0.000499777876499	0.000252297711299	0.000221751839532	0.000386398763524	0.000470249785621	0.000186137415947	0.000387768668292	0.000310893715802	0.000176834659593	0.000374729362127	0.000259026348736	0.000218443339158	0.000391772771792	0.000179326245677	0.000664231152441	0.000330477067252	0.000466377124202	0.000150155786629	0.000515813764083	0.000250618714953	9.44153330501e-05	0.000299085428243	0.000248133360402	3.12685657109e-05	0.00027283640729	0.00035646085296	0.000387736449996	0.000289815540932	0.000405734379226	0.000175821967699	0.00025235319353	0.000328947368421	0.000318097288832	0.000414572213297	0.000287645620595	0.000306109954696	0.000243652843429	0.000209970604115	0.000238726157225	0.000247662683425	0.000241709368655	0.0002574002574	0.000253699788584	0.000365274564714
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	0.0	6.97593303104e-05	0.0	0.000111597178823	2.87505031338e-05	8.39348665436e-05	5.51298307514e-05	6.04138347682e-05	3.86794824685e-05	0.000203634882655	0.000139287405633	2.77654375833e-05	0.000108127590557	6.04777744179e-05	6.89997792007e-05	0.0	2.32671769934e-05	8.30932860625e-05	8.29049908805e-05	1.76834659593e-05	0.000124909787376	4.31710581226e-05	1.68033337814e-05	0.000117531831538	2.56180350967e-05	3.69017306912e-05	7.08165144112e-05	8.74457107879e-05	3.75389466572e-05	5.4296185693e-05	0.0	7.08114997876e-05	0.0001101893683	6.76727346552e-05	3.12685657109e-05	0.000136418203645	0.000101845957989	5.5390921428e-05	1.7047972996e-05	5.40979172302e-05	5.0234847914e-05	0.000100941277412	9.86842105263e-05	4.89380444357e-05	5.18215266622e-05	0.000143822810298	0.000153054977348	7.30958530286e-05	2.99958005879e-05	4.7745231445e-05	6.19156708563e-05	4.8341873731e-05	0.0	0.000112755461593	9.13186411786e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	1.3878865264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.13273393691e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	0.000281618744544	0.000209277990931	0.000161559588562	0.000200874921882	0.00023000402507	0.000195848021935	0.000110259661503	0.000120827669536	9.66987061713e-05	0.000373330618202	0.000167144886759	0.000194358063083	0.000108127590557	0.000120955548836	0.000179399425922	0.000193632264668	0.000162870238954	0.000304675382229	0.000207262477201	0.000106100795756	0.000152667517904	0.000172684232491	6.72133351257e-05	0.000195886385896	0.000128090175484	0.000184508653456	0.000165238533626	0.000262337132364	0.0001313863133	0.000434369485544	3.13273393691e-05	0.000165226832838	0.000141672044957	9.02303128736e-05	9.38056971327e-05	0.000163701844374	0.000229153405474	0.000166172764284	6.8191891984e-05	0.000297538544766	0.000125587119785	0.000100941277412	0.000164473684211	0.000122345111089	0.000207286106649	0.000167793278681	9.18329864087e-05	0.000219287559086	8.99874017638e-05	9.549046289e-05	9.28735062844e-05	0.000145025621193	0.000183857326714	0.000225510923185	0.000273955923536
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales	0.0	0.0	0.0	0.0	2.87505031338e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	2.81618744544e-05	2.32531101035e-05	0.0	2.23194357647e-05	0.0	2.79782888479e-05	0.0	0.0	1.93397412343e-05	3.39391471092e-05	0.0	2.77654375833e-05	0.0	2.01592581393e-05	2.75999116803e-05	2.76617520954e-05	2.32671769934e-05	0.0	0.0	3.53669319187e-05	0.0	0.0	0.0	3.91772771792e-05	0.0	0.0	0.0	2.91485702626e-05	0.0	2.71480928465e-05	0.0	0.0	1.57413383286e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.40979172302e-05	0.0	0.0	0.0	4.89380444357e-05	0.0	0.0	6.12219909391e-05	0.0	2.99958005879e-05	2.38726157225e-05	0.0	0.0	0.0	2.81888653982e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.0	4.6506220207e-05	0.0	0.0	0.0	0.0	2.75649153757e-05	0.0	0.0	1.69695735546e-05	1.39287405633e-05	0.0	0.0	0.0	0.0	2.76617520954e-05	0.0	0.0	0.0	0.0	1.3878865264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67714653429e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales	0.0	0.0	0.0	0.0	0.0	0.0	2.75649153757e-05	0.0	1.93397412343e-05	1.69695735546e-05	0.0	0.0	1.80212650928e-05	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.13273393691e-05	0.0	1.57413383286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06109954696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales	2.81618744544e-05	2.32531101035e-05	2.69265980936e-05	0.0	2.87505031338e-05	0.0	2.75649153757e-05	3.02069173841e-05	1.93397412343e-05	1.69695735546e-05	4.17862216898e-05	0.0	0.0	0.0	1.37999558401e-05	5.53235041908e-05	6.98015309802e-05	0.0	0.0	3.53669319187e-05	1.3878865264e-05	0.0	1.68033337814e-05	0.0	5.12360701934e-05	3.69017306912e-05	0.0	2.91485702626e-05	1.87694733286e-05	5.4296185693e-05	0.0	2.36038332625e-05	3.14826766572e-05	4.51151564368e-05	3.12685657109e-05	2.7283640729e-05	0.0	2.7695460714e-05	1.7047972996e-05	0.0	5.0234847914e-05	0.0	0.0	2.44690222179e-05	0.0	0.0	0.0	4.87305686857e-05	0.0	2.38726157225e-05	3.09578354281e-05	0.0	3.67714653429e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39287405633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__	0.0	2.32531101035e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39287405633e-05	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7283640729e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93397412343e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69017306912e-05	0.0	0.0	0.0	2.71480928465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.02069173841e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87807054151e-05	0.0	0.0	2.56180350967e-05	0.0	0.0	0.0	1.87694733286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5235319353e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.38726157225e-05	0.0	2.41709368655e-05	0.0	2.81888653982e-05	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	0.0194880171224	0.010115102895	0.0633852119123	6.6958307294e-05	0.117790811339	0.0794863186168	0.0616075858647	0.055761969491	0.0572456340534	0.0556941404063	0.0701451374767	0.0337072412261	0.072030996576	0.034008668481	0.0588430117024	0.128544161987	0.000442076362875	0.0210502991358	0.124502570055	0.0138284703802	0.034752678621	0.0108934969996	0.0697002285253	0.000156709108717	0.0292045600102	0.0879737259677	0.101857753228	0.023756084764	0.0189759375352	0.0456359440749	0.038532627424	7.08114997876e-05	0.0856801045225	0.0525591572489	0.0222006816547	0.0213630906908	0.0814513049013	0.0496302655995	0.0837055474104	0.0631322694076	0.102127445809	0.0276831453302	0.0989802631579	0.00102769893315	0.0251593511945	0.0243060549403	0.0243357413983	0.0718288582428	0.124632551443	0.0203633412113	0.0392854931583	0.108841728705	0.0354844640559	0.0668076109937	0.112717642761
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	2.81618744544e-05	0.0	0.0	0.0	0.0	2.79782888479e-05	0.0	3.02069173841e-05	1.93397412343e-05	0.0	0.0	5.55308751666e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	3.69017306912e-05	0.0	2.91485702626e-05	0.0	0.0	0.0	2.36038332625e-05	0.0	0.0	3.12685657109e-05	2.7283640729e-05	0.0	2.7695460714e-05	0.0	0.0	0.0	2.5235319353e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04395470595e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	0.0	0.0	0.0	0.0	2.87505031338e-05	0.0	0.0	3.02069173841e-05	3.86794824685e-05	1.69695735546e-05	0.0	0.0	1.80212650928e-05	0.0	1.37999558401e-05	5.53235041908e-05	0.0	0.0	0.0	0.0	2.7757730528e-05	0.0	1.68033337814e-05	0.0	0.0	0.0	2.36055048037e-05	0.0	1.87694733286e-05	0.0	0.0	0.0	1.57413383286e-05	0.0	0.0	0.0	0.0	2.7695460714e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.59107633311e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.41709368655e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales	0.0	0.0	0.0	0.0	0.0	2.79782888479e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57413383286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.0	0.0	0.0	0.0	5.75010062676e-05	0.0	0.0	0.0	0.0	0.0	2.78574811266e-05	0.0	0.0	0.0	0.0	5.53235041908e-05	0.0	0.0	2.07262477201e-05	0.0	0.0	0.0	0.0	3.91772771792e-05	0.0	0.0	2.36055048037e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.25575782184e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5235319353e-05	0.0	0.0	0.0	4.79409367659e-05	0.0	0.0	0.0	2.38726157225e-05	0.0	2.41709368655e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06109954696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28947368421e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	0.0	0.0	0.0	0.0	0.0	2.79782888479e-05	0.0	0.0	0.0	0.0	1.39287405633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43652843429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	2.81618744544e-05	0.0	0.0	0.0	2.87505031338e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
